Date,Close,Open,High,Low,Volume,RSI,MACD,MACD Signal,Upper Bollinger Band,Middle Bollinger Band,Lower Bollinger Band,ADX,wk_close,wk_rsi,wk_macd,mon_close,mon_rsi,mon_macd
2002-08-12,29.13689994812012,38.72499847412109,40.0,38.72499847412109,212976,,,,,,,,,,,,,
2002-08-13,28.742412567138672,39.75,40.38750076293945,38.875,153576,,,,,,,,,,,,,
2002-08-14,26.760814666748047,39.25,39.25,35.724998474121094,822776,,,,,,,,,,,,,
2002-08-15,26.760814666748047,36.462501525878906,36.462501525878906,36.462501525878906,0,,,,,,,,,,,,,
2002-08-16,26.696590423583984,36.275001525878906,38.0,35.75,811856,,,,,,,,,,,,,
2002-08-19,26.03606414794922,36.67499923706055,36.67499923706055,35.13750076293945,205880,,,,,,,,26.696590423583984,,,,,
2002-08-20,26.760814666748047,35.724998474121094,38.72499847412109,35.48749923706055,3773624,,,,,,,,26.696590423583984,,,,,
2002-08-21,28.072694778442383,38.47499847412109,39.20000076293945,36.525001525878906,3011064,,,,,,,,26.696590423583984,,,,,
2002-08-22,29.28368186950684,39.51250076293945,41.57500076293945,39.3125,6732480,,,,,,,,26.696590423583984,,,,,
2002-08-23,31.045116424560547,40.25,43.625,39.76250076293945,4841672,,,,,,,,26.696590423583984,,,,,
2002-08-26,30.93502426147461,42.97499847412109,43.25,41.8125,2576912,,,,,,,,31.045116424560547,,,,,
2002-08-27,30.16439437866211,42.5,44.25,40.75,3694224,,,,,,,,31.045116424560547,,,,,
2002-08-28,30.19193649291992,40.97499847412109,41.59999847412109,40.28749847412109,1674960,,,,,,,,31.045116424560547,,,,,
2002-08-29,30.19193649291992,40.88750076293945,41.875,40.75,1236544,,,,,,,,31.045116424560547,,,,,
2002-08-30,32.3294792175293,41.26250076293945,45.125,41.25,3762384,64.30919041984188,,,,,,,31.045116424560547,,,,,
2002-09-02,32.659759521484375,44.75,45.97499847412109,44.04999923706055,2389568,65.41198929183429,,,,,,,32.3294792175293,,,32.3294792175293,,
2002-09-03,31.12767601013184,44.75,44.9375,42.0,986784,56.66533745231384,,,,,,,32.3294792175293,,,32.3294792175293,,
2002-09-04,31.80656242370605,41.875,43.75,41.38750076293945,1449856,59.26463196113813,,,,,,,32.3294792175293,,,32.3294792175293,,
2002-09-05,31.61390686035156,44.66249847412109,44.86249923706055,42.5,1061360,58.19780062570317,,,,,,,32.3294792175293,,,32.3294792175293,,
2002-09-06,30.43960952758789,43.25,43.25,41.01250076293945,907472,52.04769118629874,,,33.594538710416,29.537809467315675,25.48108022421535,,32.3294792175293,,,32.3294792175293,,
2002-09-09,30.04514503479004,39.5,42.6875,39.5,880848,50.13123369859217,,,33.641316748572514,29.58322172164917,25.525126694725827,,30.43960952758789,,,32.3294792175293,,
2002-09-10,30.04514503479004,40.9375,40.9375,40.9375,0,50.13123369859218,,,33.69217421018933,29.64835834503174,25.604542479874148,,30.43960952758789,,,32.3294792175293,,
2002-09-11,30.80659866333008,41.16249847412109,42.70000076293945,41.16249847412109,635936,53.92901642860807,,,33.69635755707144,29.85064754486084,26.00493753265025,,30.43960952758789,,,32.3294792175293,,
2002-09-12,30.96255111694336,42.48749923706055,43.22499847412109,41.900001525878906,781968,54.69009255770534,,,33.65945526149903,30.060734367370607,26.46201347324218,,30.43960952758789,,,32.3294792175293,,
2002-09-13,30.08181953430176,40.712501525878906,42.22499847412109,40.63750076293945,338264,49.69702910146882,,,33.48157856588959,30.229995822906496,26.9784130799234,,30.43960952758789,,,32.3294792175293,,
2002-09-16,29.49468421936035,41.375,41.59999847412109,39.875,288592,46.64002172048063,,,33.05688497582731,30.40292682647705,27.7489686771268,,30.08181953430176,,,32.3294792175293,,
2002-09-17,30.35705947875977,40.91249847412109,41.625,40.775001525878906,462952,51.371528312995416,,,32.64710062865824,30.58273906707764,28.518377505497032,,30.08181953430176,,,32.3294792175293,,
2002-09-18,29.421293258666992,41.125,41.25,39.75,315432,46.54824396491758,,,32.453812050376136,30.65016899108887,28.8465259318016,17.53694534914087,30.08181953430176,,,32.3294792175293,,
2002-09-19,29.1735954284668,39.75,41.07500076293945,39.25,490848,45.3348765198168,,,32.465544561162574,30.644664669036864,28.82378477691115,16.755780470509013,30.08181953430176,,,32.3294792175293,,
2002-09-20,28.696552276611328,38.32500076293945,39.67499923706055,38.16249847412109,501072,43.00960009693999,,,32.524084503674885,30.527236461639404,28.530388419603927,16.54595441197471,30.08181953430176,,,32.3294792175293,,
2002-09-23,28.2103214263916,39.375,39.47499847412109,38.275001525878906,248504,40.71720416766088,,,32.61665244388427,30.39100131988525,28.16535019588624,16.351115929049996,28.696552276611328,,,32.3294792175293,,
2002-09-24,27.256214141845703,38.29999923706055,38.29999923706055,36.72499847412109,267912,36.595376514662526,,,32.85788168558647,30.24559230804444,27.6333029305024,16.86746119973862,28.696552276611328,,,32.3294792175293,,
2002-09-25,27.467214584350582,36.275001525878906,37.75,36.0,379544,38.08802443069031,,,32.98913319409088,30.109356212615968,27.22957923114105,17.641558103633663,28.696552276611328,,,32.3294792175293,,
2002-09-26,27.89839172363281,38.20000076293945,38.61249923706055,37.75,178136,41.13754699923722,-0.1503728585878825,0.5328684962158393,33.03060072556669,29.99467897415161,26.95875722273653,17.770367039867047,28.696552276611328,,,32.3294792175293,,
2002-09-27,28.237838745117188,37.88750076293945,39.0,37.88750076293945,206288,43.49709556604066,-0.1963873143346006,0.3870173341057513,32.71865371896422,29.790096950531005,26.86154018209779,17.631079736047017,28.696552276611328,,,32.3294792175293,,
2002-09-30,27.210338592529297,37.88750076293945,38.47499847412109,36.275001525878906,202232,38.47010047689341,-0.3121663181678507,0.2471806036510309,32.33959699611024,29.517625904083253,26.69565481205627,18.22152623068859,28.237838745117188,,,27.210338592529297,,
2002-10-01,26.98098945617676,37.25,37.75,36.125,240192,37.43025015817638,-0.4176145705876308,0.1142215688032985,32.23604333882892,29.3102915763855,26.38453981394208,18.83252185874344,28.237838745117188,,,27.210338592529297,,
2002-10-02,26.98098945617676,36.76250076293945,36.76250076293945,36.76250076293945,0,37.43025015817638,-0.4954715823628106,-0.0077170614299232,31.92663744421064,29.06901292800904,26.211388411807427,19.399874941937224,28.237838745117188,,,27.210338592529297,,
2002-10-03,27.70575523376465,37.25,39.75,37.25,673264,43.06998567715984,-0.4930081924376353,-0.1047752876314657,31.536250397571933,28.87360534667969,26.210960295787444,18.04762982021157,28.237838745117188,,,27.210338592529297,,
2002-10-04,27.53142738342285,38.25,38.36249923706055,37.125,258296,42.08733418633835,-0.4993663542906148,-0.1836935009632955,31.35020271377516,28.72819623947144,26.10618976516772,16.79387680341428,28.237838745117188,,,27.210338592529297,,
2002-10-07,27.41217803955078,37.76250076293945,38.0,37.025001525878906,110976,41.39165109598038,-0.5081698036376956,-0.2485887614981755,31.205207076708955,28.59654788970948,25.98788870270999,15.687920999807114,27.53142738342285,,,27.210338592529297,,
2002-10-08,28.155282974243164,37.462501525878906,38.72499847412109,37.25,227352,47.24376358114355,-0.4499969580095175,-0.2888704008004439,31.02963132859235,28.50205478668213,25.97447824477191,14.908910318375195,27.53142738342285,,,27.210338592529297,,
2002-10-09,27.439695358276367,38.5,39.11249923706055,37.0625,277040,42.8107101614753,-0.4563756841271349,-0.3223714574657821,30.665837364865656,28.33370962142944,26.001581877993228,14.413083696538449,27.53142738342285,,,27.210338592529297,,
2002-10-10,27.467214584350582,38.5,38.5,36.63750076293945,173224,43.03209445873711,-0.4539771331748774,-0.3486925926076012,30.17999381966114,28.15894279479981,26.13789176993848,13.659516297880677,27.53142738342285,,,27.210338592529297,,
2002-10-11,28.04518699645996,38.47499847412109,38.9375,38.11249923706055,192536,47.61843361355528,-0.4008183366403131,-0.3591177414141436,29.875425114788,28.05711116790772,26.238797221027426,13.237455804686237,27.53142738342285,,,27.210338592529297,,
2002-10-14,27.843360900878903,38.92499923706055,39.0,37.57500076293945,152744,46.21912806682133,-0.3707020639414615,-0.3614346059196072,29.67007191184847,27.974545001983643,26.27901809211881,12.454679723390695,28.04518699645996,,,27.210338592529297,,
2002-10-15,27.843360900878903,37.9375,37.9375,37.9375,0,46.21912806682134,-0.3428821686481562,-0.357724118465317,29.14492778117368,27.8488600730896,26.552792365005526,11.727816219330554,28.04518699645996,,,27.210338592529297,,
2002-10-16,27.89839172363281,42.775001525878906,42.775001525878906,37.775001525878906,247760,46.714288883103805,-0.3127885421029681,-0.3487370031928472,28.850945335989444,27.77271499633789,26.69448465668633,13.471068675886077,28.04518699645996,,,27.210338592529297,,
