Date,Close,Open,High,Low,Volume,RSI,MACD,MACD Signal,Upper Bollinger Band,Middle Bollinger Band,Lower Bollinger Band,ADX
1996-03-31,9.320541381835938,14.952434539794922,15.048832893371582,14.7239351272583,162979093,,,,,,,
1996-06-30,10.059347152709961,15.566527366638184,15.83430004119873,15.105957984924316,379737213,,,,,,,
1996-09-30,8.997368812561035,13.352937698364258,13.702828407287598,13.238689422607422,124372443,,,,,,,
1996-12-31,9.732040405273438,15.048832893371582,15.06668472290039,14.64538860321045,52186724,,,,,,,
1997-03-31,12.376385688781738,19.365331649780273,19.365331649780273,18.740528106689453,1823373,,,,,,,
1997-06-30,18.03841781616211,26.063222885131836,26.41311264038086,25.816871643066406,201723687,,,,,,,
1997-09-30,17.700519561767578,25.552669525146484,25.916839599609375,25.47412109375,99414488,,,,,,,
1997-12-31,16.42483139038086,23.564008712768555,24.19952392578125,23.564008712768555,30800593,,,,,,,
1998-03-31,17.13980484008789,25.18492889404297,25.413427352905273,24.849319458007812,56233298,,,,,,,
1998-06-30,14.511674880981445,20.979108810424805,20.979108810424805,20.42214012145996,39647878,,,,,,,
1998-09-30,12.055153846740723,17.208866119384766,17.308835983276367,16.958946228027344,55996623,,,,,,,
1998-12-31,12.090538024902344,17.537334442138672,17.537334442138672,17.08033561706543,36900563,,,,,,,
1999-03-31,13.182323455810547,18.422771453857422,18.91547393798828,18.294240951538086,32739139,,,,,,,
1999-06-30,18.749357223510742,25.206350326538086,25.484832763671875,24.649381637573242,72908584,,,,,,,
1999-09-30,25.331960678100586,34.224937438964844,35.70304489135742,33.96073532104492,112242840,75.3892792248332,,,,,,
1999-12-31,24.62404441833496,33.282379150390625,33.282379150390625,33.282379150390625,0,73.60956064929805,,,,,,
2000-03-31,33.43608474731445,42.415218353271484,45.19291305541992,40.00169372558594,137972711,79.95350610312019,,,,,,
2000-06-30,36.854698181152344,49.12739181518555,49.227359771728516,47.984893798828125,44432995,81.78306475453921,,,,,,
2000-09-30,37.038536071777344,49.670074462890625,49.9699821472168,48.706092834472656,18999310,81.87884227016178,,,,,,
2000-12-31,36.654640197753906,48.334781646728516,48.65610885620117,48.13484573364258,18811175,80.92204875688266,,,38.1960830626873,19.215913438796996,0.23574381490669083,
2001-03-31,42.12660598754883,56.28227996826172,56.65359115600586,55.21833038330078,17200024,83.82367236417954,,,41.71001126829301,20.85621666908264,0.002422069872274335,
2001-06-30,40.68629455566406,51.76941680908203,53.33320999145508,51.426666259765625,13472163,80.3591574626843,,,44.315458822831516,22.387564039230348,0.4596692556291764,
2001-09-30,29.214632034301758,34.84617233276367,37.973758697509766,34.06070327758789,72893270,59.32703749871513,,,44.6165208507638,23.398427200317382,2.1803335498709657,
2001-12-31,33.807716369628906,43.41490173339844,44.107540130615234,42.64371871948242,8125497,63.45160765299905,,,45.307952980493376,24.602210998535156,3.896469016576937,
2002-03-31,33.15629577636719,42.886497497558594,42.886497497558594,42.886497497558594,0,62.48381532266699,,,45.86866350490289,25.64120650291443,5.413749500925967,
2002-06-30,29.744609832763672,38.844913482666016,38.844913482666016,38.20940017700195,12645041,57.534342477416686,,,46.2161827359422,26.22651610374451,6.236849471546819,
2002-09-30,28.491451263427734,36.738433837890625,37.131168365478516,36.717010498046875,15788387,55.78634430547006,,,46.385180733358794,26.766062688827514,7.146944644296234,
2002-12-31,34.06626510620117,42.82937240600586,42.82937240600586,42.422359466552734,26560871,61.40411319649542,,,46.91125896859569,27.64813437461853,8.385009780641372,38.817101470679916
2003-03-31,31.79669952392578,40.14450454711914,40.38728332519531,39.35903549194336,23502819,58.16401005552083,,,47.09666355110928,28.380979108810426,9.66529466651157,36.79939275865098
2003-06-30,38.358795166015625,46.41395950317383,47.15658187866211,46.07120895385742,39336301,64.06778581795103,,,47.62963140403538,29.573335123062133,11.51703884208889,35.63775625318358
2003-09-30,52.39651107788086,62.301815032958984,63.60140609741211,62.12329864501953,54579860,72.88341593630871,,,50.3669234674108,31.59040298461914,12.813882501827475,35.84047526092793
2003-12-31,67.63259887695312,80.26044464111328,83.23094177246094,80.26044464111328,80325136,78.92659859013045,,,56.85011144702575,34.36750602722168,11.88490060741761,37.01718409843233
2004-03-31,63.523990631103516,75.26915740966797,77.11857604980469,74.94068908691406,38436034,74.12899040506818,,,60.55698763156336,36.88458938598633,13.212191140409306,37.439631108094126
2004-06-30,51.76758575439453,63.437171936035156,63.72993469238281,61.12361145019531,62105850,62.434291115435826,11.412534799274582,9.804999728780324,61.51383390279307,38.535500812530515,15.557167722267959,36.33130105925039
2004-09-30,62.40061950683594,73.40546417236328,74.22663116455078,73.40546417236328,42519825,67.43787369606589,11.890088126046656,10.22201740823359,64.7467871194796,40.38893375396729,16.031080388454964,35.90077898570628
2004-12-31,64.3043441772461,75.86897277832031,76.52590942382812,75.06208038330078,33486170,68.25318099108928,12.280604089378897,10.633734744462652,67.71545814165574,42.37294874191284,17.030439342169934,35.62395467484212
2005-03-31,65.79237365722656,77.84691619873047,79.03226470947266,77.62556457519531,44149665,68.90848457445928,12.56531719193817,11.020051233957755,70.9257566609004,43.99076318740845,17.055769713916487,35.50370124236471
2005-06-30,79.32107543945312,92.54228973388672,93.27777862548828,90.92137145996094,50384770,74.13571931116493,13.724401192902242,11.560921225746652,76.886170855819,46.11408205032349,15.341993244827972,36.08608693733022
2005-09-30,97.96160888671875,115.10662078857422,115.66358947753906,111.53631591796875,60478461,79.29978602209114,15.963106127423465,12.441358206082015,86.98833823784872,49.160235691070554,11.332133144292392,37.42899139712186
2005-12-31,109.7817153930664,128.24534606933594,128.65235900878906,126.42448425292969,34645678,81.78351274516616,18.478075969763566,13.648701758818325,98.43680895432783,52.81658945083618,7.196369947344536,39.03284262685249
2006-03-31,157.15167236328125,182.85511779785156,184.69520568847656,180.12355041503906,36538441,87.99841086769801,24.01671755930913,15.722304918916485,122.62409558368954,58.5678427696228,-5.488410044443938,41.49571547169976
2006-06-30,211.81886291503906,234.27490234375,243.21250915527344,234.27490234375,26036229,91.57198691907678,32.44332981667954,19.066509898469096,159.0133445448343,67.12447118759155,-24.764402169651206,44.305666915187494
2006-09-30,234.1829071044922,271.96826171875,271.96826171875,267.2366027832031,8863574,92.54937144018109,40.45967821786138,23.345143562347552,192.77530315790227,77.37288494110108,-38.0295332757001,47.089612851053396
2006-12-31,253.8489227294922,292.597900390625,294.1865539550781,289.20343017578125,9818648,93.28664795377264,47.84801307527893,28.245717464933826,225.05965693340045,88.37494525909423,-48.30976641521198,49.78934924876692
2007-03-31,276.3541564941406,310.87310791015625,314.2790222167969,309.3187561035156,11573585,94.01636488131615,54.88660731715606,33.573895435378276,257.21500721269246,100.5348382949829,-56.14533062272665,52.38854934639348
2007-06-30,342.95697021484375,388.5914001464844,391.1058044433594,386.0769958496094,11531176,95.55590777563236,65.08873202207707,39.87686275271803,301.44961207014086,116.19545631408691,-69.05869944196705,55.05916885285329
2007-09-30,463.4573059082031,537.1704711914062,537.1704711914062,517.7409057617188,15111851,97.03985860447574,81.95266012800022,48.29202222777447,372.47926706894805,137.94374904632568,-96.59176897629666,57.792951937028775
2007-12-31,581.3662109375,663.6912841796875,669.7487182617188,656.0337524414062,5605744,97.81033213800347,103.63704454235116,59.361026690689805,463.935815631768,165.30874633789062,-133.31832295598673,60.452288703811746
