Epoch,Train_Loss,Window
16,0.0008045128848620553,4
17,0.0006322935678210041,4
18,0.0006835818204922207,4
19,0.0006730855538622046,4
20,0.0005510521024945273,4
21,0.0003186177496365312,4
22,0.00030248832589469795,4
23,0.001018380954077608,4
24,0.0004716594503947905,4
25,0.00029101377264610694,4
26,0.0009516867827091096,4
27,0.00011342327203523672,4
28,0.0005137398131253972,4
29,0.00022276412250789047,4
30,0.00018858179306627677,4
31,0.0002709681879537107,4
32,0.00032705618102754294,4
33,0.0007956703733214001,4
34,0.0003717416694164016,4
35,0.00039223251797398224,4
36,0.0003400465281051649,4
37,0.0007344115872699922,4
38,0.0005932346773704525,4
39,0.0002920509699533967,4
40,0.00038171650759297085,4
41,0.0003358504789509073,4
42,0.0005902336258945147,4
43,0.00032308686355589806,4
44,0.00035954827543339203,4
45,0.00028471146742426525,4
46,0.00025429891859964657,4
47,0.0001868874550821714,4
48,0.0005600402106353134,4
49,0.000324000775632451,4
0,0.010262396228305054,5
1,0.004597087554930352,5
2,0.0027802246294867834,5
3,0.0026159285631136885,5
4,0.002562988193792894,5
5,0.000998074027103187,5
6,0.0012433137390526028,5
7,0.0015962006455952197,5
8,0.0005605169695601457,5
9,0.0008871224678080497,5
10,0.0023165925159562093,5
11,0.0020919279680491737,5
12,0.0019127932659884531,5
13,0.0009073632411201602,5
14,0.0005664850174459313,5
15,0.0009392866327643561,5
16,0.0006393579594569523,5
17,0.00078925949339628,5
18,0.0007344427108950054,5
19,0.0011914044749047963,5
20,0.0009819051754536023,5
21,0.0007396790440484097,5
22,0.0008660457452947204,5
23,0.0007761918146274515,5
24,0.0005574599862709373,5
25,0.0005834267587398883,5
26,0.0007301756606570254,5
27,0.0006516905720556458,5
28,0.00044194814818737676,5
29,0.00025479836899573846,5
30,0.0005793422406057697,5
31,0.0007305663815796308,5
32,0.000645343285112506,5
33,0.0007304207923693235,5
34,0.0003710784967550333,5
35,0.0008342556850466723,5
36,0.0003240572360859836,5
37,0.0005108538774580651,5
38,0.0008400749285464749,5
39,0.00042381876870044077,5
40,0.0004337095984032295,5
41,0.000596179453869882,5
42,0.0006041039646701749,5
43,0.0006762395971522984,5
44,0.00035182628603134354,5
45,0.00034955507567225637,5
46,0.0005514909400413387,5
47,0.0005801364917279255,5
48,0.0004253904502615518,5
49,0.0014567497718180051,5
