Epoch,Train_Loss,Window
0,0.40221792459487915,1
1,0.48851245641708374,1
2,0.37109899520874023,1
3,0.2498803436756134,1
4,0.3067609369754791,1
5,0.3060045540332794,1
6,0.25326472520828247,1
7,0.24595782160758972,1
8,0.26586437225341797,1
9,0.26409584283828735,1
10,0.24063053727149963,1
11,0.2206679880619049,1
12,0.23607969284057617,1
13,0.22217606008052826,1
14,0.211410254240036,1
15,0.1927771270275116,1
16,0.2040838748216629,1
17,0.19475777447223663,1
18,0.1927131563425064,1
19,0.17227067053318024,1
20,0.16785594820976257,1
21,0.18249306082725525,1
22,0.17620216310024261,1
23,0.16134408116340637,1
24,0.1562841236591339,1
25,0.1577334702014923,1
26,0.16034488379955292,1
27,0.15109339356422424,1
28,0.14597654342651367,1
29,0.15128068625926971,1
30,0.14280784130096436,1
31,0.14118070900440216,1
32,0.13573266565799713,1
33,0.1363580822944641,1
34,0.13328778743743896,1
35,0.12917634844779968,1
36,0.13115699589252472,1
37,0.1296079158782959,1
38,0.1216256245970726,1
39,0.1185808852314949,1
40,0.11759302020072937,1
41,0.11921365559101105,1
42,0.11504128575325012,1
43,0.1097525954246521,1
44,0.11306462436914444,1
45,0.10665828734636307,1
46,0.1065782830119133,1
47,0.10150733590126038,1
48,0.10163836926221848,1
49,0.1029333621263504,1
50,0.09909206628799438,1
51,0.0974121242761612,1
52,0.09581292420625687,1
53,0.09534954279661179,1
54,0.09173773974180222,1
55,0.09198711812496185,1
56,0.08999510854482651,1
57,0.08670848608016968,1
58,0.08659932017326355,1
59,0.0860479399561882,1
60,0.08313487470149994,1
61,0.08364512771368027,1
62,0.07951472699642181,1
63,0.08321069926023483,1
64,0.07910939306020737,1
65,0.07875297218561172,1
66,0.08055967837572098,1
67,0.07706036418676376,1
68,0.07634288817644119,1
69,0.07276272773742676,1
70,0.0772581472992897,1
71,0.07023978978395462,1
72,0.06926523149013519,1
73,0.07047402113676071,1
74,0.06879070401191711,1
75,0.0672881007194519,1
76,0.06736794859170914,1
77,0.06764882802963257,1
78,0.06682540476322174,1
79,0.06435462087392807,1
80,0.06509649753570557,1
81,0.06352819502353668,1
82,0.06655356287956238,1
83,0.06219097226858139,1
84,0.06576742976903915,1
85,0.06020132824778557,1
86,0.060456279665231705,1
87,0.060010991990566254,1
88,0.057896457612514496,1
89,0.05903391167521477,1
90,0.05786433815956116,1
91,0.056244704872369766,1
92,0.05480300635099411,1
93,0.05508536472916603,1
94,0.05673447623848915,1
95,0.05390453338623047,1
96,0.057785432785749435,1
97,0.05476278439164162,1
98,0.05606675520539284,1
99,0.05335498973727226,1
0,0.4050655961036682,2
1,0.4953339695930481,2
2,0.3732430934906006,2
3,0.25098440051078796,2
4,0.31222066283226013,2
