Epoch,Train_Loss,Window
0,0.0152730601226892,1
1,0.00707659266426747,1
2,0.004331819295976134,1
3,0.0033668510366686344,1
4,0.004032701709203452,1
5,0.002727774644676725,1
6,0.0024040689712008386,1
7,0.0014300432800344331,1
8,0.0022661659087919272,1
9,0.0020970940670011493,1
10,0.001290842868787947,1
11,0.0007852510315152858,1
12,0.0006937346088561648,1
13,0.0010892692649733914,1
14,0.0013764496575745559,1
15,0.0011528129080920389,1
16,0.0009227431569273846,1
17,0.0012810681269680895,1
18,0.0007371197448302662,1
19,0.0006419275794596318,1
20,0.0005530410223919759,1
21,0.000499922525079631,1
22,0.0005781167983782297,1
23,0.0006076194633104843,1
24,0.0005505702898600344,1
25,0.0005440146298012541,1
26,0.0006494469165210073,1
27,0.0005702425862237699,1
28,0.0006196633563825382,1
29,0.0007868970752085391,1
30,0.00043775302845805805,1
31,0.0006948576317021199,1
32,0.00037557791755371615,1
33,0.0006888917388364786,1
34,0.0003119834266706142,1
35,0.0005712279675169098,1
36,0.0004212722250258624,1
37,0.0003180502574245173,1
38,0.0008499371008256588,1
39,0.0006764805272163609,1
40,0.0007552124727176758,1
41,0.0004389901235623321,1
42,0.00039525117092754886,1
43,0.0007043957270408193,1
44,0.0003770991028388683,1
45,0.0004022609425279293,1
46,0.0004814147198644448,1
47,0.0003219350178035462,1
48,0.0006373914392265205,1
49,0.000535289280425538,1
0,0.019119019839550805,2
1,0.012624619343146359,2
2,0.0027971482807108337,2
3,0.0024274921776688877,2
4,0.004644120554495634,2
5,0.001366992890943105,2
6,0.0016767133164515549,2
7,0.0016984525498015138,2
8,0.003467741373747623,2
9,0.001530199453193425,2
10,0.0020177751823496795,2
11,0.0006026114803551752,2
12,0.0014439427059133308,2
13,0.002060475359246534,2
14,0.0007643399356974195,2
15,0.0005402926430912692,2
16,0.0008648596052016552,2
17,0.0007291244695968165,2
18,0.0015520780794111904,2
19,0.00027590038785325243,2
20,0.0005489908628348094,2
21,0.0004816827127758363,2
22,0.0010773021910807045,2
23,0.0002681175698050666,2
24,0.00023676302951883393,2
25,0.0002846658569225805,2
26,0.00015710491223272667,2
27,0.0009928233168490464,2
28,0.0009061755131405701,2
29,0.0012012232546159698,2
30,0.0009137053196387789,2
31,0.001476905249927421,2
32,0.00016745200014746167,2
33,0.0006318416131811768,2
34,0.000647402092283933,2
35,0.0005648302783268023,2
36,0.0008011493179937871,2
37,0.000501954852648999,2
38,0.00011499543053788581,2
39,0.00047868566613690856,2
40,9.411469520282894e-05,2
41,0.00034246245615370495,2
42,0.0001566961972524803,2
43,0.00016717812940355187,2
44,0.00020732372984833607,2
45,8.519779199958484e-05,2
46,0.00031158218762913394,2
47,0.0008925453250472276,2
48,0.00036835448388418114,2
49,0.00030078084491545114,2
0,0.015290608524431228,3
1,0.007710445953735291,3
2,0.003486394467720156,3
3,0.002517310316276165,3
4,0.0043000608584222375,3
5,0.0029094619893881087,3
6,0.001931125072720783,3
7,0.0017432414269646784,3
8,0.001615245378312901,3
9,0.001248668102658643,3
10,0.0013979438479902536,3
11,0.0021199030898235586,3
12,0.0016891803538142357,3
13,0.0011662667187569535,3
14,0.0006884278039627641,3
15,0.0011121154701074036,3
16,0.0009353585750849187,3
17,0.0019886121912690933,3
18,0.0006404444140141902,3
19,0.0010118401731472528,3
20,0.0015372609982048484,3
21,0.0009818473428070925,3
22,0.0009759762532666943,3
23,0.0008354157851154005,3
24,0.0004849116915495547,3
25,0.0006875801541131208,3
26,0.00031686933494955074,3
27,0.0006870533459754035,3
28,0.0003778266752455878,3
29,0.0005017372396659763,3
30,0.00033049200013410393,3
31,0.0005445862256520182,3
32,0.00036049239081746386,3
33,0.00029511948038838553,3
34,0.00022578647784158787,3
35,0.0004470487856720755,3
36,0.00017246752179702642,3
37,0.00014460575361918956,3
38,0.0007525445365532725,3
39,0.00035267015912149503,3
40,0.0008143477055498069,3
41,0.00046834744269728354,3
42,0.0006625258576846874,3
43,0.0012328215408344066,3
44,0.0006862276170755946,3
45,0.0010146290074529894,3
46,0.00025782396572475436,3
47,0.0003014863986457509,3
48,0.0007041861856225292,3
49,0.0003022310185863434,3
0,0.015045479166658219,4
1,0.006822480508171917,4
2,0.004860803025933469,4
3,0.0033618132788283024,4
4,0.0038261867948088924,4
5,0.0025169227167663793,4
6,0.0023915821870475144,4
7,0.0014649192678992619,4
8,0.0021127058252273815,4
9,0.0018713034787577133,4
10,0.0016304118775807438,4
11,0.001725684420054725,4
12,0.0007803048629459431,4
13,0.0014272778466765585,4
14,0.0007405768896054061,4
15,0.0005085762081917266,4
16,0.0010278575297016292,4
17,0.0008179949922382856,4
18,0.0010685657839331513,4
19,0.0010502598641973272,4
20,0.0012108208363171922,4
21,0.0006555254784493447,4
22,0.00032905127828007104,4
23,0.00033982060586886155,4
24,0.0007884511413978515,4
25,0.0002870195110717316,4
26,0.0004728629228874466,4
27,0.0006888943657887474,4
28,0.0005207480181104991,4
29,0.001063586260488582,4
30,0.000485715695853059,4
31,0.000377031610789046,4
32,0.0002777207738341447,4
33,0.0004233599932502593,4
34,0.00028024759836052054,4
35,0.0003078292329582736,4
36,0.00042524002427855867,4
37,0.0003025290754734471,4
38,0.0005835315075080511,4
39,0.0004987831110416931,4
40,0.0005803066047565888,4
41,0.00033025711852391413,4
42,0.00038805687446888447,4
43,0.00031936942031988834,4
44,0.0004960040833812945,4
45,0.0006395961046029469,4
46,0.0005594631643761469,4
47,0.0007458915651153553,4
48,0.00021585398408777116,4
49,0.0003506784635943982,4
0,0.020928146128138495,5
1,0.008439581940453031,5
2,0.0040575407924614065,5
3,0.005340911719486621,5
4,0.00400273932428788,5
5,0.0022413390763840607,5
6,0.0015740081756047272,5
7,0.0019337316590043244,5
8,0.0010601601119744769,5
9,0.0012804694160792175,5
10,0.001929642333157069,5
11,0.000888528459955565,5
12,0.0012755912921209335,5
13,0.0011172633891592123,5
14,0.0014916841637292206,5
15,0.0010256591006763396,5
16,0.0007449047929527497,5
17,0.0011795450234610917,5
18,0.0003999249674204547,5
19,0.0008096261221505104,5
20,0.0010474180763468746,5
21,0.001240542046706981,5
22,0.000980686186910752,5
23,0.000727352737552373,5
24,0.0007161060295895273,5
25,0.00041967667191518247,5
26,0.00046414775751370344,5
27,0.0005490221338639644,5
28,0.0009481604361692758,5
29,0.0003233481462193139,5
30,0.0003868681917530041,5
31,0.0005433924996808336,5
32,0.0009504864567706141,5
33,0.0006607568860620471,5
34,0.0003598527469289263,5
35,0.0005438276609723812,5
36,0.0008134203893024558,5
37,0.0004949529588221071,5
38,0.0005057041900341405,5
39,0.00038191590593420795,5
40,0.0007463135732004167,5
41,0.00030697115336220543,5
42,0.0002985062393832933,5
43,0.0003289240906280083,5
44,0.000692772270074789,5
45,0.0006878946138294415,5
46,0.00040355214047699354,5
47,0.0003110038487522397,5
48,0.0004105996007404831,5
49,0.0004245765169673956,5
0,0.017791091015063886,6
1,0.009156464803988353,6
2,0.006659523926324311,6
3,0.004247330973663012,6
4,0.0030818674632074466,6
5,0.0023754506166872823,6
6,0.0016587021985393195,6
7,0.002131680039196928,6
8,0.0017465499812120357,6
